season,week,team,season_type,shotgun,no_huddle,qb_dropback,qb_scramble,total_off_yards,pass_attempts,complete_pass,incomplete_pass,passing_yards,air_yards,receiving_yards,yards_after_catch,rush_attempts,rushing_yards,tackled_for_loss,first_down_pass,first_down_rush,third_down_converted,third_down_failed,fourth_down_converted,fourth_down_failed,rush_touchdown,pass_touchdown,safety,interception,fumble,fumble_lost,fumble_forced,fumble_not_forced,fumble_out_of_bounds,total_off_points,total_def_points,extra_point,field_goal,kickoff,no_play,pass_snaps,punt,qb_kneel,qb_spike,rush_snaps,offense_snaps,st_snaps,rush_pct,pass_pct,home_win,home_loss,home_tie,away_win,away_loss,away_tie,win,loss,tie,record,win_pct,passing_air_yards,receiving_air_yards,receptions,receiving_touchdown,targets,yps,adot,air_yards_share,target_share,comp_pct,int_pct,pass_td_pct,ypa,rec_td_pct,yptarget,ayptarget,ypr,rush_td_pct,ypc,touches,total_tds,td_pct,total_yards,yptouch,average_shotgun,average_no_huddle,average_qb_dropback,average_qb_scramble,average_total_off_yards,average_pass_attempts,average_complete_pass,average_incomplete_pass,average_passing_yards,average_air_yards,average_receiving_yards,average_yards_after_catch,average_rush_attempts,average_rushing_yards,average_tackled_for_loss,average_first_down_pass,average_first_down_rush,average_third_down_converted,average_third_down_failed,average_fourth_down_converted,average_fourth_down_failed,average_rush_touchdown,average_pass_touchdown,average_safety,average_interception,average_fumble,average_fumble_lost,average_fumble_forced,average_fumble_not_forced,average_fumble_out_of_bounds
2022,15,ATL,REG,51,8,35,5,328,26,13,13,97,237,97,56,40,231,3,6,13,9,7,0,1,2,0,0,0,1,1,1,0,0,18,0,1,1,4,6,30,5,0,0,40,70,11,0.57,0.43,0,0,0,0,1,0,5,9,0,'5-9-0,0.357,237,237,13,0,26,4.69,9.115,0.983,0.839,0.5,0,0,3.73,0,3.73,9.12,7.46,0.05,5.78,79,2,0.03,425,5.38,45.78571429,10,27.71428571,2.285714286,329.5,22.64285714,14.07142857,8.571428571,165.4285714,237.8571429,165.4285714,69.14285714,32.71428571,164.0714286,2.357142857,8.357142857,9.071428571,4.714285714,6.428571429,0.285714286,0.357142857,1.071428571,1.071428571,0,0.642857143,1.071428571,0.5,0.642857143,0.428571429,0
2022,16,ATL,REG,49,15,37,2,333,33,22,11,218,196,218,113,33,115,3,11,5,5,9,1,3,0,0,0,0,2,1,1,1,0,9,0,0,3,5,3,35,3,0,0,33,68,11,0.49,0.51,0,0,0,0,1,0,5,10,0,'5-10-0,0.333,196,196,22,0,33,4.9,5.939,0.813,1.065,0.667,0,0,6.61,0,6.61,5.94,9.91,0,3.48,88,0,0,551,6.26,46,10.33333333,28.33333333,2.266666667,329.7333333,23.33333333,14.6,8.733333333,168.9333333,235.0666667,168.9333333,72.06666667,32.73333333,160.8,2.4,8.533333333,8.8,4.733333333,6.6,0.333333333,0.533333333,1,1,0,0.6,1.133333333,0.533333333,0.666666667,0.466666667,0
2022,17,ATL,REG,45,7,29,2,301,26,19,7,169,153,169,92,34,132,5,9,10,5,6,1,1,2,0,0,0,1,1,0,1,0,20,0,2,2,6,5,27,3,1,0,33,61,13,0.54,0.44,1,0,0,0,0,0,6,10,0,'6-10-0,0.375,153,153,19,0,26,4.93,5.885,0.635,0.839,0.731,0,0,6.5,0,6.5,5.88,8.89,0.059,3.88,79,2,0.03,470,5.95,45.9375,10.125,28.375,2.25,327.9375,23.5,14.875,8.625,168.9375,229.9375,168.9375,73.3125,32.8125,159,2.5625,8.5625,8.875,4.75,6.5625,0.375,0.5625,1.0625,0.9375,0,0.5625,1.125,0.5625,0.625,0.5,0
2022,18,ATL,REG,54,8,34,2,398,30,19,11,224,354,224,67,35,174,6,11,10,6,9,3,0,1,2,0,0,1,1,0,1,0,30,0,3,3,4,1,32,3,0,0,35,67,13,0.52,0.48,1,0,0,0,0,0,7,10,0,'7-10-0,0.412,354,354,19,2,30,5.94,11.8,1.469,0.968,0.633,0,0.067,7.47,0.067,7.47,11.8,11.79,0.029,4.97,84,5,0.06,622,7.4,46.41176471,10,28.70588235,2.235294118,332.0588235,23.88235294,15.11764706,8.764705882,172.1764706,237.2352941,172.1764706,72.94117647,32.94117647,159.8823529,2.764705882,8.705882353,8.941176471,4.823529412,6.705882353,0.529411765,0.529411765,1.058823529,1,0,0.529411765,1.117647059,0.588235294,0.588235294,0.529411765,0
2022,1,BAL,REG,43,1,34,2,276,29,17,12,213,360,213,66,21,63,2,8,4,5,8,0,0,0,3,0,1,1,0,1,0,0,24,0,3,1,3,3,32,6,2,0,19,53,13,0.36,0.6,0,0,0,1,0,0,1,0,0,'1-0-0,1,360,360,17,3,29,5.21,12.414,1.043,0.906,0.586,0.034,0.103,7.34,0.103,7.34,12.41,12.53,0,3,67,6,0.09,489,7.3,43,1,34,2,276,29,17,12,213,360,213,66,21,63,2,8,4,5,8,0,0,0,3,0,1,1,0,1,0,0
2022,2,BAL,REG,47,6,31,2,473,29,21,8,318,314,318,146,25,155,4,13,6,3,7,1,2,2,3,0,0,1,0,0,1,0,38,0,5,1,7,6,29,2,0,0,25,54,15,0.46,0.54,0,1,0,0,0,0,1,1,0,'1-1-0,0.5,314,314,21,3,29,8.76,10.828,0.91,0.906,0.724,0,0.103,10.97,0.103,10.97,10.83,15.14,0.08,6.2,75,8,0.11,791,10.55,45,3.5,32.5,2,374.5,29,19,10,265.5,337,265.5,106,23,109,3,10.5,5,4,7.5,0.5,1,1,3,0,0.5,1,0,0.5,0.5,0
2022,3,BAL,REG,53,2,34,1,406,28,18,10,218,276,218,113,26,188,1,11,8,5,6,0,0,1,4,0,1,2,1,1,1,0,37,0,5,1,5,3,33,3,3,0,23,59,14,0.39,0.56,0,0,0,1,0,0,2,1,0,'2-1-0,0.667,276,276,18,4,28,6.88,9.857,0.8,0.875,0.643,0.036,0.143,7.79,0.143,7.79,9.86,12.11,0.038,7.23,72,9,0.12,624,8.67,47.66666667,3,33,1.666666667,385,28.66666667,18.66666667,10,249.6666667,316.6666667,249.6666667,108.3333333,24,135.3333333,2.333333333,10.66666667,6,4.333333333,7,0.333333333,0.666666667,1,3.333333333,0,0.666666667,1.333333333,0.333333333,0.666666667,0.666666667,0
2022,4,BAL,REG,59,1,38,8,306,27,20,7,144,133,144,72,33,162,3,7,13,6,7,1,1,1,1,0,2,0,0,0,0,0,20,0,2,2,5,9,31,3,1,0,32,64,12,0.5,0.48,0,1,0,0,0,0,2,2,0,'2-2-0,0.5,133,133,20,1,27,4.78,4.926,0.386,0.844,0.741,0.074,0.037,5.33,0.037,5.33,4.93,7.2,0.03,4.91,80,3,0.04,450,5.62,50.5,2.5,34.25,3.25,365.25,28.25,19,9.25,223.25,270.75,223.25,99.25,26.25,142,2.5,9.75,7.75,4.75,7,0.5,0.75,1,2.75,0,1,1,0.25,0.5,0.5,0
2022,5,BAL,REG,62,4,35,3,329,31,19,12,174,295,174,75,28,155,1,7,13,5,6,0,1,0,1,0,1,1,0,0,1,0,19,0,1,4,4,5,33,2,1,0,27,61,11,0.44,0.54,1,0,0,0,0,0,3,2,0,'3-2-0,0.6,295,295,19,1,31,5.39,9.516,0.855,0.969,0.613,0.032,0.032,5.61,0.032,5.61,9.52,9.16,0,5.54,78,2,0.03,503,6.45,52.8,2.8,34.4,3.2,358,28.8,19,9.8,213.4,275.6,213.4,94.4,26.6,144.6,2.2,9.2,8.8,4.8,6.8,0.4,0.8,0.8,2.4,0,1,1,0.2,0.4,0.6,0
2022,6,BAL,REG,58,1,36,2,421,31,17,14,210,310,210,69,24,211,3,13,10,4,6,0,0,1,1,0,1,2,1,1,1,0,20,0,2,3,5,5,34,2,0,0,24,58,12,0.41,0.59,0,0,0,0,1,0,3,3,0,'3-3-0,0.5,310,310,17,1,31,7.26,10,0.899,0.969,0.548,0.032,0.032,6.77,0.032,6.77,10,12.35,0.042,8.79,72,3,0.04,631,8.76,53.66666667,2.5,34.66666667,3,368.5,29.16666667,18.66666667,10.5,212.8333333,281.3333333,212.8333333,90.16666667,26.16666667,155.6666667,2.333333333,9.833333333,9,4.666666667,6.666666667,0.333333333,0.666666667,0.833333333,2.166666667,0,1,1.166666667,0.333333333,0.5,0.666666667,0
2022,7,BAL,REG,55,2,21,2,280,16,9,7,120,85,120,56,44,160,5,5,11,7,8,2,0,2,0,0,0,1,1,1,0,0,23,0,2,3,5,1,19,3,1,0,43,63,13,0.68,0.3,1,0,0,0,0,0,4,3,0,'4-3-0,0.571,85,85,9,0,16,4.44,5.312,0.246,0.5,0.562,0,0,7.5,0,7.5,5.31,13.33,0.045,3.64,69,2,0.03,400,5.8,53.85714286,2.428571429,32.71428571,2.857142857,355.8571429,27.28571429,17.28571429,10,199.5714286,253.2857143,199.5714286,85.28571429,28.71428571,156.2857143,2.714285714,9.142857143,9.285714286,5,6.857142857,0.571428571,0.571428571,1,1.857142857,0,0.857142857,1.142857143,0.428571429,0.571428571,0.571428571,0
2022,8,BAL,REG,69,4,42,2,469,38,27,11,238,219,238,121,33,231,3,15,11,6,7,0,1,1,2,0,0,1,1,0,1,0,27,0,3,3,6,2,40,4,2,1,31,74,16,0.42,0.54,0,0,0,1,0,0,5,3,0,'5-3-0,0.625,219,219,27,2,38,6.34,5.763,0.635,1.188,0.711,0,0.053,6.26,0.053,6.26,5.76,8.81,0.03,7,98,5,0.05,707,7.21,55.75,2.625,33.875,2.75,370,28.625,18.5,10.125,204.375,249,204.375,89.75,29.25,165.625,2.75,9.875,9.5,5.125,6.875,0.5,0.625,1,1.875,0,0.75,1.125,0.5,0.5,0.625,0
2022,9,BAL,REG,61,0,25,0,321,22,12,10,133,222,133,67,40,188,4,7,14,9,6,0,0,2,1,0,0,1,0,0,1,0,27,0,3,2,3,4,25,4,0,0,40,65,12,0.62,0.38,0,0,0,1,0,0,6,3,0,'6-3-0,0.667,222,222,12,1,22,4.94,10.091,0.643,0.688,0.545,0,0.045,6.05,0.045,6.05,10.09,11.08,0.05,4.7,74,4,0.05,454,6.14,56.33333333,2.333333333,32.88888889,2.444444444,364.5555556,27.88888889,17.77777778,10.11111111,196.4444444,246,196.4444444,87.22222222,30.44444444,168.1111111,2.888888889,9.555555556,10,5.555555556,6.777777778,0.444444444,0.555555556,1.111111111,1.777777778,0,0.666666667,1.111111111,0.444444444,0.444444444,0.666666667,0
2022,11,BAL,REG,68,4,37,1,324,32,24,8,209,148,209,95,30,115,5,9,10,6,9,0,0,1,0,0,1,1,0,0,1,0,13,0,1,2,2,5,36,7,1,0,29,66,12,0.44,0.55,1,0,0,0,0,0,7,3,0,'7-3-0,0.7,148,148,24,0,32,4.91,4.625,0.429,1,0.75,0.031,0,6.53,0,6.53,4.62,8.71,0.033,3.83,86,1,0.01,533,6.2,57.5,2.5,33.3,2.3,360.5,28.3,18.4,9.9,197.7,236.2,197.7,88,30.4,162.8,3.1,9.5,10,5.6,7,0.4,0.5,1.1,1.6,0,0.7,1.1,0.4,0.4,0.7,0
2022,12,BAL,REG,61,4,38,5,416,32,16,16,254,376,254,87,35,162,5,10,13,8,6,0,1,1,1,0,0,3,2,3,0,1,27,0,1,5,6,4,34,1,1,0,34,69,13,0.49,0.49,0,0,0,0,1,0,7,4,0,'7-4-0,0.636,376,376,16,1,32,6.03,11.75,1.09,1,0.5,0,0.031,7.94,0.031,7.94,11.75,15.88,0.029,4.63,83,3,0.04,670,8.07,57.81818182,2.636363636,33.72727273,2.545454545,365.5454545,28.63636364,18.18181818,10.45454545,202.8181818,248.9090909,202.8181818,87.90909091,30.81818182,162.7272727,3.272727273,9.545454545,10.27272727,5.818181818,6.909090909,0.363636364,0.545454545,1.090909091,1.545454545,0,0.636363636,1.272727273,0.545454545,0.636363636,0.636363636,0.090909091
2022,13,BAL,REG,63,7,46,6,301,35,30,5,198,231,198,89,28,103,1,8,9,3,10,3,0,1,0,0,2,1,0,1,0,1,10,0,1,1,4,4,40,6,0,1,28,69,12,0.41,0.58,1,0,0,0,0,0,8,4,0,'8-4-0,0.667,231,231,30,0,35,4.36,6.6,0.67,1.094,0.857,0.057,0,5.66,0,5.66,6.6,6.6,0.036,3.68,93,1,0.01,499,5.37,58.25,3,34.75,2.833333333,360.1666667,29.16666667,19.16666667,10,202.4166667,247.4166667,202.4166667,88,30.58333333,157.75,3.083333333,9.416666667,10.16666667,5.583333333,7.166666667,0.583333333,0.5,1.083333333,1.416666667,0,0.75,1.25,0.5,0.666666667,0.583333333,0.166666667
2022,14,BAL,REG,50,0,23,4,319,17,11,6,104,134,104,31,42,215,1,5,12,4,9,1,1,1,0,0,0,2,0,1,1,0,16,0,1,3,3,0,19,3,4,0,38,61,10,0.62,0.31,0,0,0,1,0,0,9,4,0,'9-4-0,0.692,134,134,11,0,17,5.23,7.882,0.388,0.531,0.647,0,0,6.12,0,6.12,7.88,9.45,0.024,5.12,70,1,0.01,423,6.04,57.61538462,2.769230769,33.84615385,2.923076923,357,28.23076923,18.53846154,9.692307692,194.8461538,238.6923077,194.8461538,83.61538462,31.46153846,162.1538462,2.923076923,9.076923077,10.30769231,5.461538462,7.307692308,0.615384615,0.538461538,1.076923077,1.307692308,0,0.692307692,1.307692308,0.461538462,0.692307692,0.615384615,0.153846154
2022,15,BAL,REG,61,6,35,2,336,29,17,12,138,208,138,69,28,198,2,6,10,5,7,0,3,0,0,0,1,3,1,1,2,1,3,0,0,3,4,4,33,1,0,0,28,61,8,0.46,0.54,0,0,0,0,1,0,9,5,0,'9-5-0,0.643,208,208,17,0,29,5.51,7.172,0.603,0.906,0.586,0.034,0,4.76,0,4.76,7.17,8.12,0,7.07,74,0,0,474,6.41,57.85714286,3,33.92857143,2.857142857,355.5,28.28571429,18.42857143,9.857142857,190.7857143,236.5,190.7857143,82.57142857,31.21428571,164.7142857,2.857142857,8.857142857,10.28571429,5.428571429,7.285714286,0.571428571,0.714285714,1,1.214285714,0,0.714285714,1.428571429,0.5,0.714285714,0.714285714,0.214285714
2022,16,BAL,REG,46,1,18,1,299,17,9,8,115,199,115,34,35,184,2,5,10,4,8,0,0,0,1,0,0,1,0,1,0,0,17,0,0,4,3,0,17,3,3,0,32,52,10,0.62,0.33,1,0,0,0,0,0,10,5,0,'10-5-0,0.667,199,199,9,1,17,5.75,11.706,0.577,0.531,0.529,0,0.059,6.76,0.059,6.76,11.71,12.78,0,5.26,61,2,0.03,414,6.79,57.06666667,2.866666667,32.86666667,2.733333333,351.7333333,27.53333333,17.8,9.733333333,185.7333333,234,185.7333333,79.33333333,31.46666667,166,2.8,8.6,10.26666667,5.333333333,7.333333333,0.533333333,0.666666667,0.933333333,1.2,0,0.666666667,1.4,0.466666667,0.733333333,0.666666667,0.2
2022,17,BAL,REG,49,3,24,4,250,20,14,6,130,155,130,42,28,120,1,8,6,5,7,0,0,0,1,0,1,0,0,0,0,0,13,0,1,2,5,4,21,4,0,1,28,50,12,0.56,0.42,0,1,0,0,0,0,10,6,0,'10-6-0,0.625,155,155,14,1,20,5,7.75,0.449,0.625,0.7,0.05,0.05,6.5,0.05,6.5,7.75,9.29,0,4.29,62,2,0.03,380,6.13,56.5625,2.875,32.3125,2.8125,345.375,27.0625,17.5625,9.5,182.25,229.0625,182.25,77,31.25,163.125,2.6875,8.5625,10,5.3125,7.3125,0.5,0.625,0.875,1.1875,0,0.6875,1.3125,0.4375,0.6875,0.625,0.1875
2022,18,BAL,REG,69,9,46,0,396,42,19,23,286,349,286,138,27,110,1,12,7,6,10,0,2,1,0,0,2,2,2,2,0,0,17,6,1,3,6,3,46,3,0,2,27,75,13,0.36,0.61,0,0,0,0,1,0,10,7,0,'10-7-0,0.588,349,349,19,0,42,5.28,8.31,1.012,1.312,0.452,0.048,0,6.81,0,6.81,8.31,15.05,0.037,4.07,88,1,0.01,682,7.75,57.29411765,3.235294118,33.11764706,2.647058824,348.3529412,27.94117647,17.64705882,10.29411765,188.3529412,236.1176471,188.3529412,80.58823529,31,160,2.588235294,8.764705882,9.823529412,5.352941176,7.470588235,0.470588235,0.705882353,0.882352941,1.117647059,0,0.764705882,1.352941176,0.529411765,0.764705882,0.588235294,0.176470588
2022,1,BUF,REG,48,5,38,5,418,29,26,3,297,227,297,114,25,121,0,15,7,9,1,0,0,1,3,0,2,2,2,2,0,0,31,0,4,1,2,3,33,0,1,0,24,58,7,0.41,0.57,0,0,0,1,0,0,1,0,0,'1-0-0,1,227,227,26,3,29,7.21,7.828,0.742,1,0.897,0.069,0.103,10.24,0.103,10.24,7.83,11.42,0.04,4.84,80,7,0.09,715,8.94,48,5,38,5,418,29,26,3,297,227,297,114,25,121,0,15,7,9,1,0,0,1,3,0,2,2,2,2,0,0
2022,2,BUF,REG,45,2,42,1,418,40,26,14,317,304,317,97,24,101,1,13,6,5,8,2,1,0,4,0,0,2,1,0,2,0,35,0,5,2,2,7,41,3,2,0,22,65,12,0.34,0.63,1,0,0,0,0,0,2,0,0,'2-0-0,1,304,304,26,4,40,6.43,7.6,0.993,1.379,0.65,0,0.1,7.92,0.1,7.92,7.6,12.19,0,4.21,90,8,0.09,735,8.17,46.5,3.5,40,3,418,34.5,26,8.5,307,265.5,307,105.5,24.5,111,0.5,14,6.5,7,4.5,1,0.5,0.5,3.5,0,1,2,1.5,1,1,0
2022,3,BUF,REG,75,13,70,4,515,63,42,21,400,378,400,210,23,115,4,21,9,11,7,2,1,0,2,0,0,3,1,2,1,0,17,0,2,2,5,3,66,1,0,1,23,90,10,0.26,0.73,0,0,0,0,1,0,2,1,0,'2-1-0,0.667,378,378,42,2,63,5.72,6,1.235,2.172,0.667,0,0.032,6.35,0.032,6.35,6,9.52,0,5,128,4,0.03,915,7.15,56,6.666666667,50,3.333333333,450.3333333,44,31.33333333,12.66666667,338,303,338,140.3333333,24,112.3333333,1.666666667,16.33333333,7.333333333,8.333333333,5.333333333,1.333333333,0.666666667,0.333333333,3,0,0.666666667,2.333333333,1.333333333,1.333333333,1,0
2022,4,BUF,REG,50,14,42,5,338,35,19,16,213,268,213,93,25,125,2,14,7,4,7,1,0,1,1,0,1,2,1,1,1,0,23,0,2,3,5,3,37,3,2,0,23,62,13,0.37,0.6,0,0,0,1,0,0,3,1,0,'3-1-0,0.75,268,268,19,1,35,5.45,7.657,0.876,1.207,0.543,0.029,0.029,6.09,0.029,6.09,7.66,11.21,0.04,5,79,3,0.04,551,6.97,54.5,8.5,48,3.75,422.25,41.75,28.25,13.5,306.75,294.25,306.75,128.5,24.25,115.5,1.75,15.75,7.25,7.25,5.75,1.25,0.5,0.5,2.5,0,0.75,2.25,1.25,1.25,1,0
2022,5,BUF,REG,46,2,39,3,552,35,22,13,432,452,432,207,18,120,1,15,4,5,4,0,0,1,4,0,1,1,1,1,0,0,38,0,5,2,2,4,36,2,3,0,15,54,11,0.28,0.67,1,0,0,0,0,0,4,1,0,'4-1-0,0.8,452,452,22,4,35,10.22,12.914,1.477,1.207,0.629,0.029,0.114,12.34,0.114,12.34,12.91,19.64,0.056,6.67,75,9,0.12,984,13.12,52.8,7.2,46.2,3.6,448.2,40.4,27,13.4,331.8,325.8,331.8,144.2,23,116.4,1.6,15.6,6.6,6.8,5.4,1,0.4,0.6,2.8,0,0.8,2,1.2,1.2,0.8,0
2022,6,BUF,REG,52,3,44,3,454,40,27,13,329,295,329,120,31,125,4,18,7,4,7,1,2,0,3,0,0,2,1,0,2,0,24,0,3,1,4,2,41,2,2,0,29,72,10,0.4,0.57,0,0,0,1,0,0,5,1,0,'5-1-0,0.833,295,295,27,3,40,6.31,7.375,0.964,1.379,0.675,0,0.075,8.23,0.075,8.23,7.38,12.19,0,4.03,98,6,0.06,783,7.99,52.66666667,6.5,45.83333333,3.5,449.1666667,40.33333333,27,13.33333333,331.3333333,320.6666667,331.3333333,140.1666667,24.33333333,117.8333333,2,16,6.666666667,6.333333333,5.666666667,1,0.666666667,0.5,2.833333333,0,0.666666667,2,1.166666667,1,1,0
2022,8,BUF,REG,42,3,30,3,371,23,13,10,218,321,218,87,27,153,3,8,9,2,5,0,0,1,2,0,2,1,0,1,0,0,27,0,3,2,4,5,27,2,1,0,26,54,11,0.48,0.5,1,0,0,0,0,0,6,1,0,'6-1-0,0.857,321,321,13,2,23,6.87,13.957,1.049,0.793,0.565,0.087,0.087,9.48,0.087,9.48,13.96,16.77,0.037,5.67,63,5,0.08,589,9.35,51.14285714,6,43.57142857,3.428571429,438,37.85714286,25,12.85714286,315.1428571,320.7142857,315.1428571,132.5714286,24.71428571,122.8571429,2.142857143,14.85714286,7,5.714285714,5.571428571,0.857142857,0.571428571,0.571428571,2.714285714,0,0.857142857,1.857142857,1,1,0.857142857,0
2022,9,BUF,REG,43,10,42,3,339,32,18,14,205,410,205,89,22,134,0,10,9,8,5,0,1,2,0,0,2,2,0,2,0,0,17,0,2,2,5,1,39,2,0,0,22,61,11,0.36,0.64,0,0,0,0,1,0,6,2,0,'6-2-0,0.75,410,410,18,0,32,5.56,12.812,1.34,1.103,0.562,0.062,0,6.41,0,6.41,12.81,11.39,0.091,6.09,72,2,0.03,544,7.56,50.125,6.5,43.375,3.375,425.625,37.125,24.125,13,301.375,331.875,301.375,127.125,24.375,124.25,1.875,14.25,7.25,6,5.5,0.75,0.625,0.75,2.375,0,1,1.875,0.875,1.125,0.75,0
2022,10,BUF,REG,66,8,50,6,505,41,29,12,330,359,330,105,27,175,4,17,9,7,6,0,1,2,1,0,2,2,2,1,1,0,31,6,3,3,7,6,45,3,0,0,27,72,16,0.38,0.62,0,1,0,0,0,0,6,3,0,'6-3-0,0.667,359,359,29,1,41,7.01,8.756,1.173,1.414,0.707,0.049,0.024,8.05,0.024,8.05,8.76,11.38,0.074,6.48,97,4,0.04,835,8.61,51.88888889,6.666666667,44.11111111,3.666666667,434.4444444,37.55555556,24.66666667,12.88888889,304.5555556,334.8888889,304.5555556,124.6666667,24.66666667,129.8888889,2.111111111,14.55555556,7.444444444,6.111111111,5.555555556,0.666666667,0.666666667,0.888888889,2.222222222,0,1.111111111,1.888888889,1,1.111111111,0.777777778,0
2022,11,BUF,REG,35,3,30,2,368,27,18,9,197,210,197,51,34,171,3,9,12,3,8,0,0,1,1,0,0,0,0,0,0,0,31,0,1,6,5,2,29,2,1,0,33,63,14,0.52,0.46,1,0,0,0,0,0,7,3,0,'7-3-0,0.7,210,210,18,1,27,5.84,7.778,0.686,0.931,0.667,0,0.037,7.3,0.037,7.3,7.78,10.94,0.029,5.03,79,3,0.04,565,7.15,50.2,6.3,42.7,3.5,427.8,36.5,24,12.5,293.8,322.4,293.8,117.3,25.6,134,2.2,14,7.9,5.8,5.8,0.6,0.6,0.9,2.1,0,1,1.7,0.9,1,0.7,0
2022,12,BUF,REG,65,13,50,6,417,41,24,17,253,431,253,55,29,164,1,16,10,7,5,0,0,1,2,0,1,2,0,1,1,0,26,0,3,2,6,3,45,4,0,0,29,74,15,0.39,0.61,0,0,0,1,0,0,8,3,0,'8-3-0,0.727,431,431,24,2,41,5.64,10.512,1.408,1.414,0.585,0.024,0.049,6.17,0.049,6.17,10.51,10.54,0.034,5.66,94,5,0.05,670,7.13,51.54545455,6.909090909,43.36363636,3.727272727,426.8181818,36.90909091,24,12.90909091,290.0909091,332.2727273,290.0909091,111.6363636,25.90909091,136.7272727,2.090909091,14.18181818,8.090909091,5.909090909,5.727272727,0.545454545,0.545454545,0.909090909,2.090909091,0,1,1.727272727,0.818181818,1,0.727272727,0
2022,13,BUF,REG,49,3,37,2,355,33,22,11,223,267,223,105,37,132,3,15,6,9,6,0,0,1,2,0,0,1,1,1,0,0,24,0,3,1,3,4,35,3,4,0,33,72,10,0.46,0.49,0,0,0,1,0,0,9,3,0,'9-3-0,0.75,267,267,22,2,33,4.93,8.091,0.873,1.138,0.667,0,0.061,6.76,0.061,6.76,8.09,10.14,0.027,3.57,92,5,0.05,578,6.28,51.33333333,6.583333333,42.83333333,3.583333333,420.8333333,36.58333333,23.83333333,12.75,284.5,326.8333333,284.5,111.0833333,26.83333333,136.3333333,2.166666667,14.25,7.916666667,6.166666667,5.75,0.5,0.5,0.916666667,2.083333333,0,0.916666667,1.666666667,0.833333333,1,0.666666667,0
2022,14,BUF,REG,43,6,33,4,249,27,16,11,147,224,147,73,24,102,2,6,5,2,11,0,0,1,1,1,0,0,0,0,0,0,20,0,2,2,3,8,30,8,1,0,23,54,15,0.43,0.56,1,0,0,0,0,0,10,3,0,'10-3-0,0.769,224,224,16,1,27,4.61,8.296,0.732,0.931,0.593,0,0.037,5.44,0.037,5.44,8.3,9.19,0.042,4.25,67,3,0.04,396,5.91,50.69230769,6.538461538,42.07692308,3.615384615,407.6153846,35.84615385,23.23076923,12.61538462,273.9230769,318.9230769,273.9230769,108.1538462,26.61538462,133.6923077,2.153846154,13.61538462,7.692307692,5.846153846,6.153846154,0.461538462,0.461538462,0.923076923,2,0.076923077,0.846153846,1.538461538,0.769230769,0.923076923,0.615384615,0
2022,15,BUF,REG,68,19,43,1,454,40,25,15,304,428,304,91,30,150,3,16,9,8,6,0,0,0,4,0,0,2,1,2,0,0,32,0,3,1,7,8,42,5,1,0,29,72,16,0.4,0.58,1,0,0,0,0,0,11,3,0,'11-3-0,0.786,428,428,25,4,40,6.31,10.7,1.399,1.379,0.625,0,0.1,7.6,0.1,7.6,10.7,12.16,0,5,95,8,0.08,758,7.98,51.92857143,7.428571429,42.14285714,3.428571429,410.9285714,36.14285714,23.35714286,12.78571429,276.0714286,326.7142857,276.0714286,106.9285714,26.85714286,134.8571429,2.214285714,13.78571429,7.785714286,6,6.142857143,0.428571429,0.428571429,0.857142857,2.142857143,0.071428571,0.785714286,1.571428571,0.785714286,1,0.571428571,0
2022,16,BUF,REG,36,0,32,6,426,24,15,9,172,296,172,48,31,254,0,9,11,6,5,1,0,3,2,0,2,2,1,1,1,0,35,0,4,1,4,5,28,3,0,0,31,59,12,0.53,0.47,0,0,0,1,0,0,12,3,0,'12-3-0,0.8,296,296,15,2,24,7.22,12.333,0.967,0.828,0.625,0.083,0.083,7.17,0.083,7.17,12.33,11.47,0.097,8.19,70,7,0.1,598,8.54,50.86666667,6.933333333,41.46666667,3.6,411.9333333,35.33333333,22.8,12.53333333,269.1333333,324.6666667,269.1333333,103,27.13333333,142.8,2.066666667,13.46666667,8,6,6.066666667,0.466666667,0.4,1,2.133333333,0.066666667,0.866666667,1.6,0.8,1,0.6,0
2022,18,BUF,REG,41,2,36,3,344,30,19,11,254,416,254,48,25,90,3,10,8,7,5,0,0,2,3,0,1,1,1,1,0,0,35,0,5,0,5,1,33,3,3,0,22,58,13,0.38,0.57,1,0,0,0,0,0,13,3,0,'13-3-0,0.812,416,416,19,3,30,5.93,13.867,1.359,1.034,0.633,0.033,0.1,8.47,0.1,8.47,13.87,13.37,0.08,3.6,74,8,0.11,598,8.08,50.25,6.625,41.125,3.5625,407.6875,35,22.5625,12.4375,268.1875,330.375,268.1875,99.5625,27,139.5,2.125,13.25,8,6.0625,6,0.4375,0.375,1.0625,2.1875,0.0625,0.875,1.5625,0.8125,1,0.5625,0
2022,1,CAR,REG,33,9,32,1,289,26,16,10,235,171,239,149,19,54,1,7,5,4,7,0,0,2,1,0,1,6,0,1,5,0,24,0,3,1,7,5,31,5,1,0,18,50,16,0.36,0.62,0,1,0,0,0,0,0,1,0,'0-1-0,0,171,171,16,1,26,5.78,6.577,0.452,0.839,0.615,0.038,0.038,9.04,0.038,9.19,6.58,14.94,0.105,2.84,61,4,0.07,528,8.66,33,9,32,1,289,26,16,10,235,171,239,149,19,54,1,7,5,4,7,0,0,2,1,0,1,6,0,1,5,0
